"","steps","date","interval","interval_seq"
"477",0,2012-10-02,1540,2012-10-02 15:40:00
"478",0,2012-10-02,1545,2012-10-02 15:45:00
"479",0,2012-10-02,1550,2012-10-02 15:50:00
"480",0,2012-10-02,1555,2012-10-02 15:55:00
"481",0,2012-10-02,1600,2012-10-02 16:00:00
"482",0,2012-10-02,1605,2012-10-02 16:05:00
"483",0,2012-10-02,1610,2012-10-02 16:10:00
"484",0,2012-10-02,1615,2012-10-02 16:15:00
"485",0,2012-10-02,1620,2012-10-02 16:20:00
"486",0,2012-10-02,1625,2012-10-02 16:25:00
"487",0,2012-10-02,1630,2012-10-02 16:30:00
"488",0,2012-10-02,1635,2012-10-02 16:35:00
"489",0,2012-10-02,1640,2012-10-02 16:40:00
"490",0,2012-10-02,1645,2012-10-02 16:45:00
"491",0,2012-10-02,1650,2012-10-02 16:50:00
"492",0,2012-10-02,1655,2012-10-02 16:55:00
"493",0,2012-10-02,1700,2012-10-02 17:00:00
"494",0,2012-10-02,1705,2012-10-02 17:05:00
"495",0,2012-10-02,1710,2012-10-02 17:10:00
"496",0,2012-10-02,1715,2012-10-02 17:15:00
"497",0,2012-10-02,1720,2012-10-02 17:20:00
"498",0,2012-10-02,1725,2012-10-02 17:25:00
"499",0,2012-10-02,1730,2012-10-02 17:30:00
"500",0,2012-10-02,1735,2012-10-02 17:35:00
"501",0,2012-10-02,1740,2012-10-02 17:40:00
"502",0,2012-10-02,1745,2012-10-02 17:45:00
"503",0,2012-10-02,1750,2012-10-02 17:50:00
"504",0,2012-10-02,1755,2012-10-02 17:55:00
"505",0,2012-10-02,1800,2012-10-02 18:00:00
"506",0,2012-10-02,1805,2012-10-02 18:05:00
"507",0,2012-10-02,1810,2012-10-02 18:10:00
"508",0,2012-10-02,1815,2012-10-02 18:15:00
"509",0,2012-10-02,1820,2012-10-02 18:20:00
"510",0,2012-10-02,1825,2012-10-02 18:25:00
"511",0,2012-10-02,1830,2012-10-02 18:30:00
"512",0,2012-10-02,1835,2012-10-02 18:35:00
"513",0,2012-10-02,1840,2012-10-02 18:40:00
"514",0,2012-10-02,1845,2012-10-02 18:45:00
"515",0,2012-10-02,1850,2012-10-02 18:50:00
"516",0,2012-10-02,1855,2012-10-02 18:55:00
"517",0,2012-10-02,1900,2012-10-02 19:00:00
"518",0,2012-10-02,1905,2012-10-02 19:05:00
"519",0,2012-10-02,1910,2012-10-02 19:10:00
"520",0,2012-10-02,1915,2012-10-02 19:15:00
"521",0,2012-10-02,1920,2012-10-02 19:20:00
"522",0,2012-10-02,1925,2012-10-02 19:25:00
"523",0,2012-10-02,1930,2012-10-02 19:30:00
"524",0,2012-10-02,1935,2012-10-02 19:35:00
"525",0,2012-10-02,1940,2012-10-02 19:40:00
"526",0,2012-10-02,1945,2012-10-02 19:45:00
"527",0,2012-10-02,1950,2012-10-02 19:50:00
"528",0,2012-10-02,1955,2012-10-02 19:55:00
"529",0,2012-10-02,2000,2012-10-02 20:00:00
"530",0,2012-10-02,2005,2012-10-02 20:05:00
"531",0,2012-10-02,2010,2012-10-02 20:10:00
"532",0,2012-10-02,2015,2012-10-02 20:15:00
"533",0,2012-10-02,2020,2012-10-02 20:20:00
"534",0,2012-10-02,2025,2012-10-02 20:25:00
"535",0,2012-10-02,2030,2012-10-02 20:30:00
"536",0,2012-10-02,2035,2012-10-02 20:35:00
"537",0,2012-10-02,2040,2012-10-02 20:40:00
"538",0,2012-10-02,2045,2012-10-02 20:45:00
"539",0,2012-10-02,2050,2012-10-02 20:50:00
"540",0,2012-10-02,2055,2012-10-02 20:55:00
"541",0,2012-10-02,2100,2012-10-02 21:00:00
"542",0,2012-10-02,2105,2012-10-02 21:05:00
"543",0,2012-10-02,2110,2012-10-02 21:10:00
"544",0,2012-10-02,2115,2012-10-02 21:15:00
"545",0,2012-10-02,2120,2012-10-02 21:20:00
"546",0,2012-10-02,2125,2012-10-02 21:25:00
"547",0,2012-10-02,2130,2012-10-02 21:30:00
"548",0,2012-10-02,2135,2012-10-02 21:35:00
"549",0,2012-10-02,2140,2012-10-02 21:40:00
"550",0,2012-10-02,2145,2012-10-02 21:45:00
"551",0,2012-10-02,2150,2012-10-02 21:50:00
"552",0,2012-10-02,2155,2012-10-02 21:55:00
"553",0,2012-10-02,2200,2012-10-02 22:00:00
"554",0,2012-10-02,2205,2012-10-02 22:05:00
"555",117,2012-10-02,2210,2012-10-02 22:10:00
"556",9,2012-10-02,2215,2012-10-02 22:15:00
"557",0,2012-10-02,2220,2012-10-02 22:20:00
"558",0,2012-10-02,2225,2012-10-02 22:25:00
"559",0,2012-10-02,2230,2012-10-02 22:30:00
"560",0,2012-10-02,2235,2012-10-02 22:35:00
"561",0,2012-10-02,2240,2012-10-02 22:40:00
"562",0,2012-10-02,2245,2012-10-02 22:45:00
"563",0,2012-10-02,2250,2012-10-02 22:50:00
"564",0,2012-10-02,2255,2012-10-02 22:55:00
"565",0,2012-10-02,2300,2012-10-02 23:00:00
"566",0,2012-10-02,2305,2012-10-02 23:05:00
"567",0,2012-10-02,2310,2012-10-02 23:10:00
"568",0,2012-10-02,2315,2012-10-02 23:15:00
"569",0,2012-10-02,2320,2012-10-02 23:20:00
"570",0,2012-10-02,2325,2012-10-02 23:25:00
"571",0,2012-10-02,2330,2012-10-02 23:30:00
"572",0,2012-10-02,2335,2012-10-02 23:35:00
"573",0,2012-10-02,2340,2012-10-02 23:40:00
"574",0,2012-10-02,2345,2012-10-02 23:45:00
"575",0,2012-10-02,2350,2012-10-02 23:50:00
"576",0,2012-10-02,2355,2012-10-02 23:55:00
"577",0,2012-10-03,0,2012-10-03 00:00:00
"578",0,2012-10-03,5,2012-10-03 00:05:00
"579",0,2012-10-03,10,2012-10-03 00:10:00
"580",0,2012-10-03,15,2012-10-03 00:15:00
"581",0,2012-10-03,20,2012-10-03 00:20:00
"582",0,2012-10-03,25,2012-10-03 00:25:00
"583",0,2012-10-03,30,2012-10-03 00:30:00
"584",0,2012-10-03,35,2012-10-03 00:35:00
"585",0,2012-10-03,40,2012-10-03 00:40:00
"586",0,2012-10-03,45,2012-10-03 00:45:00
"587",0,2012-10-03,50,2012-10-03 00:50:00
"588",0,2012-10-03,55,2012-10-03 00:55:00
"589",0,2012-10-03,100,2012-10-03 01:00:00
"590",0,2012-10-03,105,2012-10-03 01:05:00
"591",0,2012-10-03,110,2012-10-03 01:10:00
"592",0,2012-10-03,115,2012-10-03 01:15:00
"593",0,2012-10-03,120,2012-10-03 01:20:00
"594",0,2012-10-03,125,2012-10-03 01:25:00
"595",0,2012-10-03,130,2012-10-03 01:30:00
"596",0,2012-10-03,135,2012-10-03 01:35:00
"597",0,2012-10-03,140,2012-10-03 01:40:00
"598",0,2012-10-03,145,2012-10-03 01:45:00
"599",0,2012-10-03,150,2012-10-03 01:50:00
"600",0,2012-10-03,155,2012-10-03 01:55:00
"601",0,2012-10-03,200,2012-10-03 02:00:00
"602",0,2012-10-03,205,2012-10-03 02:05:00
"603",0,2012-10-03,210,2012-10-03 02:10:00
"604",0,2012-10-03,215,2012-10-03 02:15:00
"605",0,2012-10-03,220,2012-10-03 02:20:00
"606",0,2012-10-03,225,2012-10-03 02:25:00
"607",0,2012-10-03,230,2012-10-03 02:30:00
"608",0,2012-10-03,235,2012-10-03 02:35:00
"609",0,2012-10-03,240,2012-10-03 02:40:00
"610",0,2012-10-03,245,2012-10-03 02:45:00
"611",0,2012-10-03,250,2012-10-03 02:50:00
"612",0,2012-10-03,255,2012-10-03 02:55:00
"613",0,2012-10-03,300,2012-10-03 03:00:00
"614",0,2012-10-03,305,2012-10-03 03:05:00
"615",0,2012-10-03,310,2012-10-03 03:10:00
"616",0,2012-10-03,315,2012-10-03 03:15:00
"617",0,2012-10-03,320,2012-10-03 03:20:00
"618",0,2012-10-03,325,2012-10-03 03:25:00
"619",0,2012-10-03,330,2012-10-03 03:30:00
"620",0,2012-10-03,335,2012-10-03 03:35:00
"621",0,2012-10-03,340,2012-10-03 03:40:00
"622",0,2012-10-03,345,2012-10-03 03:45:00
"623",0,2012-10-03,350,2012-10-03 03:50:00
"624",0,2012-10-03,355,2012-10-03 03:55:00
"625",0,2012-10-03,400,2012-10-03 04:00:00
"626",0,2012-10-03,405,2012-10-03 04:05:00
"627",4,2012-10-03,410,2012-10-03 04:10:00
"628",0,2012-10-03,415,2012-10-03 04:15:00
"629",0,2012-10-03,420,2012-10-03 04:20:00
"630",0,2012-10-03,425,2012-10-03 04:25:00
"631",36,2012-10-03,430,2012-10-03 04:30:00
"632",0,2012-10-03,435,2012-10-03 04:35:00
"633",0,2012-10-03,440,2012-10-03 04:40:00
"634",0,2012-10-03,445,2012-10-03 04:45:00
"635",0,2012-10-03,450,2012-10-03 04:50:00
"636",0,2012-10-03,455,2012-10-03 04:55:00
"637",0,2012-10-03,500,2012-10-03 05:00:00
"638",0,2012-10-03,505,2012-10-03 05:05:00
"639",0,2012-10-03,510,2012-10-03 05:10:00
"640",0,2012-10-03,515,2012-10-03 05:15:00
"641",0,2012-10-03,520,2012-10-03 05:20:00
"642",0,2012-10-03,525,2012-10-03 05:25:00
"643",0,2012-10-03,530,2012-10-03 05:30:00
"644",25,2012-10-03,535,2012-10-03 05:35:00
"645",0,2012-10-03,540,2012-10-03 05:40:00
"646",0,2012-10-03,545,2012-10-03 05:45:00
"647",90,2012-10-03,550,2012-10-03 05:50:00
"648",411,2012-10-03,555,2012-10-03 05:55:00
"649",413,2012-10-03,600,2012-10-03 06:00:00
"650",415,2012-10-03,605,2012-10-03 06:05:00
"651",519,2012-10-03,610,2012-10-03 06:10:00
"652",529,2012-10-03,615,2012-10-03 06:15:00
"653",613,2012-10-03,620,2012-10-03 06:20:00
"654",562,2012-10-03,625,2012-10-03 06:25:00
"655",612,2012-10-03,630,2012-10-03 06:30:00
"656",534,2012-10-03,635,2012-10-03 06:35:00
"657",323,2012-10-03,640,2012-10-03 06:40:00
"658",600,2012-10-03,645,2012-10-03 06:45:00
"659",533,2012-10-03,650,2012-10-03 06:50:00
"660",251,2012-10-03,655,2012-10-03 06:55:00
"661",56,2012-10-03,700,2012-10-03 07:00:00
"662",0,2012-10-03,705,2012-10-03 07:05:00
"663",32,2012-10-03,710,2012-10-03 07:10:00
"664",80,2012-10-03,715,2012-10-03 07:15:00
"665",10,2012-10-03,720,2012-10-03 07:20:00
"666",9,2012-10-03,725,2012-10-03 07:25:00
"667",145,2012-10-03,730,2012-10-03 07:30:00
"668",46,2012-10-03,735,2012-10-03 07:35:00
"669",0,2012-10-03,740,2012-10-03 07:40:00
"670",44,2012-10-03,745,2012-10-03 07:45:00
"671",126,2012-10-03,750,2012-10-03 07:50:00
"672",42,2012-10-03,755,2012-10-03 07:55:00
"673",138,2012-10-03,800,2012-10-03 08:00:00
"674",53,2012-10-03,805,2012-10-03 08:05:00
"675",0,2012-10-03,810,2012-10-03 08:10:00
"676",0,2012-10-03,815,2012-10-03 08:15:00
"677",22,2012-10-03,820,2012-10-03 08:20:00
"678",57,2012-10-03,825,2012-10-03 08:25:00
"679",161,2012-10-03,830,2012-10-03 08:30:00
"680",19,2012-10-03,835,2012-10-03 08:35:00
"681",15,2012-10-03,840,2012-10-03 08:40:00
"682",0,2012-10-03,845,2012-10-03 08:45:00
"683",16,2012-10-03,850,2012-10-03 08:50:00
"684",0,2012-10-03,855,2012-10-03 08:55:00
"685",0,2012-10-03,900,2012-10-03 09:00:00
"686",8,2012-10-03,905,2012-10-03 09:05:00
"687",0,2012-10-03,910,2012-10-03 09:10:00
"688",51,2012-10-03,915,2012-10-03 09:15:00
"689",516,2012-10-03,920,2012-10-03 09:20:00
"690",245,2012-10-03,925,2012-10-03 09:25:00
"691",0,2012-10-03,930,2012-10-03 09:30:00
"692",161,2012-10-03,935,2012-10-03 09:35:00
"693",7,2012-10-03,940,2012-10-03 09:40:00
"694",0,2012-10-03,945,2012-10-03 09:45:00
"695",0,2012-10-03,950,2012-10-03 09:50:00
"696",0,2012-10-03,955,2012-10-03 09:55:00
"697",0,2012-10-03,1000,2012-10-03 10:00:00
"698",0,2012-10-03,1005,2012-10-03 10:05:00
"699",0,2012-10-03,1010,2012-10-03 10:10:00
"700",0,2012-10-03,1015,2012-10-03 10:15:00
"701",0,2012-10-03,1020,2012-10-03 10:20:00
"702",0,2012-10-03,1025,2012-10-03 10:25:00
"703",0,2012-10-03,1030,2012-10-03 10:30:00
"704",0,2012-10-03,1035,2012-10-03 10:35:00
"705",0,2012-10-03,1040,2012-10-03 10:40:00
"706",0,2012-10-03,1045,2012-10-03 10:45:00
"707",0,2012-10-03,1050,2012-10-03 10:50:00
"708",0,2012-10-03,1055,2012-10-03 10:55:00
"709",0,2012-10-03,1100,2012-10-03 11:00:00
"710",0,2012-10-03,1105,2012-10-03 11:05:00
"711",0,2012-10-03,1110,2012-10-03 11:10:00
"712",0,2012-10-03,1115,2012-10-03 11:15:00
"713",0,2012-10-03,1120,2012-10-03 11:20:00
"714",0,2012-10-03,1125,2012-10-03 11:25:00
"715",0,2012-10-03,1130,2012-10-03 11:30:00
"716",72,2012-10-03,1135,2012-10-03 11:35:00
"717",73,2012-10-03,1140,2012-10-03 11:40:00
"718",0,2012-10-03,1145,2012-10-03 11:45:00
"719",0,2012-10-03,1150,2012-10-03 11:50:00
"720",116,2012-10-03,1155,2012-10-03 11:55:00
"721",97,2012-10-03,1200,2012-10-03 12:00:00
"722",0,2012-10-03,1205,2012-10-03 12:05:00
"723",0,2012-10-03,1210,2012-10-03 12:10:00
"724",0,2012-10-03,1215,2012-10-03 12:15:00
"725",0,2012-10-03,1220,2012-10-03 12:20:00
"726",0,2012-10-03,1225,2012-10-03 12:25:00
"727",15,2012-10-03,1230,2012-10-03 12:30:00
"728",0,2012-10-03,1235,2012-10-03 12:35:00
"729",0,2012-10-03,1240,2012-10-03 12:40:00
"730",0,2012-10-03,1245,2012-10-03 12:45:00
"731",0,2012-10-03,1250,2012-10-03 12:50:00
"732",0,2012-10-03,1255,2012-10-03 12:55:00
"733",80,2012-10-03,1300,2012-10-03 13:00:00
"734",69,2012-10-03,1305,2012-10-03 13:05:00
"735",0,2012-10-03,1310,2012-10-03 13:10:00
"736",0,2012-10-03,1315,2012-10-03 13:15:00
"737",0,2012-10-03,1320,2012-10-03 13:20:00
"738",0,2012-10-03,1325,2012-10-03 13:25:00
"739",0,2012-10-03,1330,2012-10-03 13:30:00
"740",0,2012-10-03,1335,2012-10-03 13:35:00
"741",0,2012-10-03,1340,2012-10-03 13:40:00
"742",99,2012-10-03,1345,2012-10-03 13:45:00
"743",100,2012-10-03,1350,2012-10-03 13:50:00
"744",0,2012-10-03,1355,2012-10-03 13:55:00
"745",0,2012-10-03,1400,2012-10-03 14:00:00
"746",33,2012-10-03,1405,2012-10-03 14:05:00
"747",0,2012-10-03,1410,2012-10-03 14:10:00
"748",0,2012-10-03,1415,2012-10-03 14:15:00
"749",7,2012-10-03,1420,2012-10-03 14:20:00
"750",0,2012-10-03,1425,2012-10-03 14:25:00
"751",0,2012-10-03,1430,2012-10-03 14:30:00
"752",0,2012-10-03,1435,2012-10-03 14:35:00
"753",0,2012-10-03,1440,2012-10-03 14:40:00
"754",0,2012-10-03,1445,2012-10-03 14:45:00
"755",0,2012-10-03,1450,2012-10-03 14:50:00
"756",0,2012-10-03,1455,2012-10-03 14:55:00
"757",0,2012-10-03,1500,2012-10-03 15:00:00
"758",0,2012-10-03,1505,2012-10-03 15:05:00
"759",0,2012-10-03,1510,2012-10-03 15:10:00
"760",0,2012-10-03,1515,2012-10-03 15:15:00
"761",0,2012-10-03,1520,2012-10-03 15:20:00
"762",0,2012-10-03,1525,2012-10-03 15:25:00
"763",0,2012-10-03,1530,2012-10-03 15:30:00
"764",0,2012-10-03,1535,2012-10-03 15:35:00
"765",0,2012-10-03,1540,2012-10-03 15:40:00
"766",88,2012-10-03,1545,2012-10-03 15:45:00
"767",154,2012-10-03,1550,2012-10-03 15:50:00
"768",0,2012-10-03,1555,2012-10-03 15:55:00
"769",20,2012-10-03,1600,2012-10-03 16:00:00
"770",0,2012-10-03,1605,2012-10-03 16:05:00
"771",0,2012-10-03,1610,2012-10-03 16:10:00
"772",0,2012-10-03,1615,2012-10-03 16:15:00
"773",0,2012-10-03,1620,2012-10-03 16:20:00
"774",0,2012-10-03,1625,2012-10-03 16:25:00
"775",0,2012-10-03,1630,2012-10-03 16:30:00
"776",0,2012-10-03,1635,2012-10-03 16:35:00
"777",0,2012-10-03,1640,2012-10-03 16:40:00
"778",0,2012-10-03,1645,2012-10-03 16:45:00
"779",0,2012-10-03,1650,2012-10-03 16:50:00
"780",0,2012-10-03,1655,2012-10-03 16:55:00
"781",0,2012-10-03,1700,2012-10-03 17:00:00
"782",0,2012-10-03,1705,2012-10-03 17:05:00
"783",198,2012-10-03,1710,2012-10-03 17:10:00
"784",61,2012-10-03,1715,2012-10-03 17:15:00
"785",75,2012-10-03,1720,2012-10-03 17:20:00
"786",0,2012-10-03,1725,2012-10-03 17:25:00
"787",0,2012-10-03,1730,2012-10-03 17:30:00
"788",193,2012-10-03,1735,2012-10-03 17:35:00
"789",298,2012-10-03,1740,2012-10-03 17:40:00
"790",0,2012-10-03,1745,2012-10-03 17:45:00
"791",15,2012-10-03,1750,2012-10-03 17:50:00
"792",21,2012-10-03,1755,2012-10-03 17:55:00
"793",0,2012-10-03,1800,2012-10-03 18:00:00
"794",0,2012-10-03,1805,2012-10-03 18:05:00
"795",0,2012-10-03,1810,2012-10-03 18:10:00
"796",0,2012-10-03,1815,2012-10-03 18:15:00
"797",51,2012-10-03,1820,2012-10-03 18:20:00
"798",36,2012-10-03,1825,2012-10-03 18:25:00
"799",0,2012-10-03,1830,2012-10-03 18:30:00
"800",26,2012-10-03,1835,2012-10-03 18:35:00
"801",22,2012-10-03,1840,2012-10-03 18:40:00
"802",0,2012-10-03,1845,2012-10-03 18:45:00
"803",39,2012-10-03,1850,2012-10-03 18:50:00
"804",52,2012-10-03,1855,2012-10-03 18:55:00
"805",15,2012-10-03,1900,2012-10-03 19:00:00
"806",41,2012-10-03,1905,2012-10-03 19:05:00
"807",0,2012-10-03,1910,2012-10-03 19:10:00
"808",42,2012-10-03,1915,2012-10-03 19:15:00
"809",0,2012-10-03,1920,2012-10-03 19:20:00
"810",0,2012-10-03,1925,2012-10-03 19:25:00
"811",159,2012-10-03,1930,2012-10-03 19:30:00
"812",32,2012-10-03,1935,2012-10-03 19:35:00
"813",0,2012-10-03,1940,2012-10-03 19:40:00
"814",0,2012-10-03,1945,2012-10-03 19:45:00
"815",0,2012-10-03,1950,2012-10-03 19:50:00
"816",0,2012-10-03,1955,2012-10-03 19:55:00
"817",34,2012-10-03,2000,2012-10-03 20:00:00
"818",0,2012-10-03,2005,2012-10-03 20:05:00
"819",0,2012-10-03,2010,2012-10-03 20:10:00
"820",0,2012-10-03,2015,2012-10-03 20:15:00
"821",0,2012-10-03,2020,2012-10-03 20:20:00
"822",36,2012-10-03,2025,2012-10-03 20:25:00
"823",73,2012-10-03,2030,2012-10-03 20:30:00
"824",9,2012-10-03,2035,2012-10-03 20:35:00
"825",0,2012-10-03,2040,2012-10-03 20:40:00
"826",0,2012-10-03,2045,2012-10-03 20:45:00
"827",0,2012-10-03,2050,2012-10-03 20:50:00
"828",0,2012-10-03,2055,2012-10-03 20:55:00
"829",0,2012-10-03,2100,2012-10-03 21:00:00
"830",0,2012-10-03,2105,2012-10-03 21:05:00
"831",0,2012-10-03,2110,2012-10-03 21:10:00
"832",0,2012-10-03,2115,2012-10-03 21:15:00
"833",0,2012-10-03,2120,2012-10-03 21:20:00
"834",0,2012-10-03,2125,2012-10-03 21:25:00
"835",90,2012-10-03,2130,2012-10-03 21:30:00
"836",128,2012-10-03,2135,2012-10-03 21:35:00
"837",46,2012-10-03,2140,2012-10-03 21:40:00
"838",0,2012-10-03,2145,2012-10-03 21:45:00
"839",0,2012-10-03,2150,2012-10-03 21:50:00
"840",0,2012-10-03,2155,2012-10-03 21:55:00
"841",0,2012-10-03,2200,2012-10-03 22:00:00
"842",0,2012-10-03,2205,2012-10-03 22:05:00
"843",0,2012-10-03,2210,2012-10-03 22:10:00
"844",0,2012-10-03,2215,2012-10-03 22:15:00
"845",0,2012-10-03,2220,2012-10-03 22:20:00
"846",0,2012-10-03,2225,2012-10-03 22:25:00
"847",0,2012-10-03,2230,2012-10-03 22:30:00
"848",0,2012-10-03,2235,2012-10-03 22:35:00
"849",0,2012-10-03,2240,2012-10-03 22:40:00
"850",0,2012-10-03,2245,2012-10-03 22:45:00
"851",0,2012-10-03,2250,2012-10-03 22:50:00
"852",0,2012-10-03,2255,2012-10-03 22:55:00
"853",0,2012-10-03,2300,2012-10-03 23:00:00
"854",0,2012-10-03,2305,2012-10-03 23:05:00
"855",0,2012-10-03,2310,2012-10-03 23:10:00
"856",0,2012-10-03,2315,2012-10-03 23:15:00
"857",0,2012-10-03,2320,2012-10-03 23:20:00
"858",0,2012-10-03,2325,2012-10-03 23:25:00
"859",0,2012-10-03,2330,2012-10-03 23:30:00
"860",0,2012-10-03,2335,2012-10-03 23:35:00
"861",0,2012-10-03,2340,2012-10-03 23:40:00
"862",8,2012-10-03,2345,2012-10-03 23:45:00
"863",0,2012-10-03,2350,2012-10-03 23:50:00
"864",0,2012-10-03,2355,2012-10-03 23:55:00
"865",47,2012-10-04,0,2012-10-04 00:00:00
"866",0,2012-10-04,5,2012-10-04 00:05:00
"867",0,2012-10-04,10,2012-10-04 00:10:00
"868",0,2012-10-04,15,2012-10-04 00:15:00
"869",0,2012-10-04,20,2012-10-04 00:20:00
"870",0,2012-10-04,25,2012-10-04 00:25:00
"871",0,2012-10-04,30,2012-10-04 00:30:00
"872",0,2012-10-04,35,2012-10-04 00:35:00
"873",0,2012-10-04,40,2012-10-04 00:40:00
"874",0,2012-10-04,45,2012-10-04 00:45:00
"875",0,2012-10-04,50,2012-10-04 00:50:00
"876",0,2012-10-04,55,2012-10-04 00:55:00
"877",0,2012-10-04,100,2012-10-04 01:00:00
"878",0,2012-10-04,105,2012-10-04 01:05:00
"879",0,2012-10-04,110,2012-10-04 01:10:00
"880",0,2012-10-04,115,2012-10-04 01:15:00
"881",0,2012-10-04,120,2012-10-04 01:20:00
"882",0,2012-10-04,125,2012-10-04 01:25:00
"883",0,2012-10-04,130,2012-10-04 01:30:00
"884",0,2012-10-04,135,2012-10-04 01:35:00
"885",0,2012-10-04,140,2012-10-04 01:40:00
"886",0,2012-10-04,145,2012-10-04 01:45:00
"887",0,2012-10-04,150,2012-10-04 01:50:00
"888",0,2012-10-04,155,2012-10-04 01:55:00
"889",0,2012-10-04,200,2012-10-04 02:00:00
"890",0,2012-10-04,205,2012-10-04 02:05:00
"891",0,2012-10-04,210,2012-10-04 02:10:00
"892",0,2012-10-04,215,2012-10-04 02:15:00
"893",0,2012-10-04,220,2012-10-04 02:20:00
"894",0,2012-10-04,225,2012-10-04 02:25:00
"895",0,2012-10-04,230,2012-10-04 02:30:00
"896",0,2012-10-04,235,2012-10-04 02:35:00
"897",0,2012-10-04,240,2012-10-04 02:40:00
"898",0,2012-10-04,245,2012-10-04 02:45:00
"899",0,2012-10-04,250,2012-10-04 02:50:00
"900",0,2012-10-04,255,2012-10-04 02:55:00
"901",0,2012-10-04,300,2012-10-04 03:00:00
"902",0,2012-10-04,305,2012-10-04 03:05:00
"903",0,2012-10-04,310,2012-10-04 03:10:00
"904",0,2012-10-04,315,2012-10-04 03:15:00
"905",0,2012-10-04,320,2012-10-04 03:20:00
"906",0,2012-10-04,325,2012-10-04 03:25:00
"907",0,2012-10-04,330,2012-10-04 03:30:00
"908",0,2012-10-04,335,2012-10-04 03:35:00
"909",0,2012-10-04,340,2012-10-04 03:40:00
"910",0,2012-10-04,345,2012-10-04 03:45:00
"911",0,2012-10-04,350,2012-10-04 03:50:00
"912",0,2012-10-04,355,2012-10-04 03:55:00
"913",0,2012-10-04,400,2012-10-04 04:00:00
"914",0,2012-10-04,405,2012-10-04 04:05:00
"915",0,2012-10-04,410,2012-10-04 04:10:00
"916",0,2012-10-04,415,2012-10-04 04:15:00
"917",0,2012-10-04,420,2012-10-04 04:20:00
"918",0,2012-10-04,425,2012-10-04 04:25:00
"919",0,2012-10-04,430,2012-10-04 04:30:00
"920",0,2012-10-04,435,2012-10-04 04:35:00
"921",0,2012-10-04,440,2012-10-04 04:40:00
"922",0,2012-10-04,445,2012-10-04 04:45:00
"923",0,2012-10-04,450,2012-10-04 04:50:00
"924",0,2012-10-04,455,2012-10-04 04:55:00
"925",0,2012-10-04,500,2012-10-04 05:00:00
"926",0,2012-10-04,505,2012-10-04 05:05:00
"927",7,2012-10-04,510,2012-10-04 05:10:00
"928",18,2012-10-04,515,2012-10-04 05:15:00
"929",57,2012-10-04,520,2012-10-04 05:20:00
"930",40,2012-10-04,525,2012-10-04 05:25:00
"931",0,2012-10-04,530,2012-10-04 05:30:00
"932",0,2012-10-04,535,2012-10-04 05:35:00
"933",0,2012-10-04,540,2012-10-04 05:40:00
"934",0,2012-10-04,545,2012-10-04 05:45:00
"935",16,2012-10-04,550,2012-10-04 05:50:00
"936",1,2012-10-04,555,2012-10-04 05:55:00
"937",0,2012-10-04,600,2012-10-04 06:00:00
"938",18,2012-10-04,605,2012-10-04 06:05:00
"939",20,2012-10-04,610,2012-10-04 06:10:00
"940",40,2012-10-04,615,2012-10-04 06:15:00
"941",36,2012-10-04,620,2012-10-04 06:20:00
"942",17,2012-10-04,625,2012-10-04 06:25:00
"943",49,2012-10-04,630,2012-10-04 06:30:00
"944",86,2012-10-04,635,2012-10-04 06:35:00
"945",49,2012-10-04,640,2012-10-04 06:40:00
"946",0,2012-10-04,645,2012-10-04 06:45:00
"947",29,2012-10-04,650,2012-10-04 06:50:00
"948",59,2012-10-04,655,2012-10-04 06:55:00
"949",7,2012-10-04,700,2012-10-04 07:00:00
"950",25,2012-10-04,705,2012-10-04 07:05:00
"951",30,2012-10-04,710,2012-10-04 07:10:00
"952",31,2012-10-04,715,2012-10-04 07:15:00
"953",7,2012-10-04,720,2012-10-04 07:20:00
"954",18,2012-10-04,725,2012-10-04 07:25:00
"955",113,2012-10-04,730,2012-10-04 07:30:00
"956",181,2012-10-04,735,2012-10-04 07:35:00
"957",87,2012-10-04,740,2012-10-04 07:40:00
"958",0,2012-10-04,745,2012-10-04 07:45:00
"959",0,2012-10-04,750,2012-10-04 07:50:00
"960",0,2012-10-04,755,2012-10-04 07:55:00
"961",57,2012-10-04,800,2012-10-04 08:00:00
"962",99,2012-10-04,805,2012-10-04 08:05:00
"963",507,2012-10-04,810,2012-10-04 08:10:00
"964",522,2012-10-04,815,2012-10-04 08:15:00
"965",510,2012-10-04,820,2012-10-04 08:20:00
"966",519,2012-10-04,825,2012-10-04 08:25:00
"967",508,2012-10-04,830,2012-10-04 08:30:00
"968",423,2012-10-04,835,2012-10-04 08:35:00
"969",499,2012-10-04,840,2012-10-04 08:40:00
"970",259,2012-10-04,845,2012-10-04 08:45:00
"971",31,2012-10-04,850,2012-10-04 08:50:00
"972",17,2012-10-04,855,2012-10-04 08:55:00
"973",0,2012-10-04,900,2012-10-04 09:00:00
"974",0,2012-10-04,905,2012-10-04 09:05:00
"975",0,2012-10-04,910,2012-10-04 09:10:00
"976",0,2012-10-04,915,2012-10-04 09:15:00
"977",0,2012-10-04,920,2012-10-04 09:20:00
"978",17,2012-10-04,925,2012-10-04 09:25:00
"979",0,2012-10-04,930,2012-10-04 09:30:00
"980",145,2012-10-04,935,2012-10-04 09:35:00
"981",453,2012-10-04,940,2012-10-04 09:40:00
"982",229,2012-10-04,945,2012-10-04 09:45:00
"983",144,2012-10-04,950,2012-10-04 09:50:00
